Reviews,Sentiment,NormalizedReviews
"teri meri jori. tera mera rishta. teri meri kahani......aur ab teri meri live story. khuddddaaaaaa k liye naam rekhtey huey hi thora creative ho jaya keren. banda ye samajh k hi dekhna shuru ker deta hai k chalo naam to different hai, shayed drama bi kuch different hoga. bilkul repel kerney wala title",-1.0,"teri meri jori. tera mera rishta. teri meri kahani......aur ab teri meri live story. khuddddaaaaaa k liye naam rekhtey hui hy thora creative ho jaya keren. banda yeh samajh k hy dekhna shuru kr deta hy k chalo naam to different hy, shayed drama bi kuch different hoga. bilkul repel kerney wala title"
"banaye jao, factory mein , drama bi or unke titles bi. phir chahe ayza khan ho , chahe mahira khan , kya ferq parta hai.",0.0,"banaye jao, factory main , drama bi aur unke titles bi. phr chahe ayza khan ho , chahe mahira khan , kya ferq parta hy."
hair style acha lag rha hai ayeza ka.,1.0,hair style acha lag rha hy ayeza ka.
bike pr aala lg rae hen dono... :),1.0,bike pr alaw lag rae hy dono... :)
waise geotv k dramas fazul hi hoty hain.. but ye drama daikhna pare gha.. kiunk isme m sure ronydhony wali heroin nhi hoghi.. aeyza is looking v pretty.,1.0,waise geotv k dramas fazal hy hotay hy.. but yeh drama daikhna pare gha.. kiunk isme m sure ronydhony wali heroin nhi hoghi.. aeyza is looking v pretty.
i think valentine's day k liye ye drama banya hai inhon ne!,0.0,i think valentine's dain k liye yeh drama banya hy inhon ny!
phir tou ye telefilm hoghi..aik hi ep par mabni drama hoga shaied..,0.0,phr to yeh telefilm hoghi..aik hy ep par mabni drama hoga shaied..
"yeah, mujhy bhi aisa lgta hai...",0.0,"yeah, mujhy bhi aisa lgta hy..."
q remove kartay ho hmaray comments ...,-1.0,q remove kartay ho hmaray comments ...
yahan comments krnay ki hmain permission di gai hai to karnay do bhai .... remove q krtay ho ........ :-<,-1.0,yahan comments krnay ki hmain permission di gai hy to karnay do bhai .... remove q krtay ho ........ :-<
"baqion k to 2,3 kilo k comments delete nh krtay dramasonline...... hum se koi dushmani hai.'",-1.0,"baqion k to 2,3 kilo k comments delete nh krtay dramasonline...... hum se koi dushmani hy.'"
esa kya bura likhtay hn ..,-1.0,esa kya bura likhtay hy ..
bin royee ansoo best novel ha tu movie tu hit ho gi he,1.0,bin royee ansu best novel hy tu movie tu hit ho gi hy
jannet k patty per movie honi cheye,0.0,jannat k patty par movie honi cheye
movie agr bne gi uss pr to zahir hai phir songs bhi hon gay...iss terha to novel khrab ho jaye ga.,-1.0,movie agr bne gi uss pr to zahir hy phr songs bhi ho gye...iss terha to novel khrab ho jaye ga.
zaroor perhyee ga boht he ala ha,1.0,zaroor perhyee ga boht hy alaw hy
well i am in shocked yarr ya to waki alvida walo na farhat istiaq ka novel ke copy ke hoi ha.direction promos sa pta chul rehi the ka achi ha. actors be acha tha or story ko to pta tha ka bohat achi ha.well done bin roye aunso team.,1.0,well i am in shocked yarr yeh to waki alvida walo ny farhat istiaq ka novel ke copy ke hoi hy.direction promos sa pta chul rehi thi ka achi hy. actors be acha tha aur story ko to pta tha ka bohat achi hy.well done bin roye aunso team.
"yeah kkhh ki story mein aur ""bin roye""ki story mein zameen asman ka ferq hy..:-)",0.0,"yeah kkhh ki story main aur ""bin roye""ki story main zameen asman ka ferq hy..:-)"
ha ha .. woh kamina ..kisiko nahi bakhstha ... ek c grade insaan se aap kya expect kar sakte ho .. uska review dekhna apne aap mai badi himmat ki baat hai. the sole reason i wanna watch this movie is .. maheera khan :),-1.0,hy hy .. woh kamina ..kisiko nahi bakhstha ... ek se grade insaan se aap kya expect kr sakte ho .. uska review dekhna apne aap mai badi himmat ki baat hy. thi sole reason i wanna watch this movie is .. maheera khan :)
zahra aapke review ki kya taarif karu .. alfaaz kum padte hai .. thanks so much :),1.0,zahra aapke review ki kya taarif karu .. alfaz kum padte hy .. thanks so much :)
pakistani movies se kafi differnt hy.,0.0,pakistani movies se kafi differnt hy.
"amily k saath ye movie daikhi ja sekti hy..main movie abhi daikhi nahi hy,,but soon i will watch it :-) in these pictures",-1.0,"amily k saath yeh movie daikhi ja sekti hy..main movie abi daikhi nahi hy,,but soon i will watch it :-) in these pictures"
"o phir tou ye super-duper film hoghi..???? saba,irtaza n saman ka childhood period dikhaya giya hy??:-)",1.0,"o phr to yeh super-duper film hoghi..???? sabaq,irtaza ny samaan ka childhood period dikhaya giya hy??:-)"
"nahi, as such to bilkul  nahi. :)",-1.0,"nahi, as such to bilkul  nahi. :)"
alvida part...movie release hone ya kuch time baad drama on-air ker dete.,0.0,alvida part...movie release hone yeh kuch time baad drama on-air kr dete.
humtv walo ne iss pr socha hi nhi hoga k storyline dono ki match kerti hain....shayd alvida lgane ki jaldi thi...movie dekhne k baad detail mein cmnt karun gi :),-1.0,humtv walo ny iss pr socha hy nhi hoga k storyline dono ki match kerti hy....shayd alvida lgane ki jaldi thi...movie dekhne k baad detail main cmnt karun gi :)
"entertainment movies bhi acchi hain jaesy ki prem ratan dhan payo , queen etc.. :)",1.0,"entertainment movies bhi acchi hy jaesy ki prem ratan dain payo , queen etc.. :)"
filmy in the sense k woh entertainment k purpose sey bnaayi jaati hain... :),1.0,filmy in thi sense k woh entertainment k purpose say bnaayi jati hy... :)
.thora viwers ko message wid entertainment k liye comedy toh daalni hogi and agar koi enterteinment k liye banaayi gayi hai toh filmy toh chahiye hi hoga na.. :),1.0,.thora viwers ko message wid entertainment k liye comedy to daalni hogi and agar koi enterteinment k liye banaayi gayi hy to filmy to chahiye hy hoga ny.. :)
movies fun k liye bhi dekhi jaati hain sirf lessons k liye nhin... :),0.0,movies fun k liye bhi dekhi jati hy sirf lessons k liye nhin... :)
sv ko hak hy aagey bhadney ka... jo bhi kijiey danke ki chot par... meney pakistani movies ni dekhi hy but being indian i will say yhaha pr achi movies banna bht km hgyi hy... alll they want is fame and money. :),-1.0,sv ko haq hy aagey bhadney ka... jo bhi kijiey danke ki chot par... meney pakistani movies nai dekhi hy but being indian i will say yhaha pr achi movies banna bht km hgyi hy... alll they want is fame and money. :)
agar pakistani movies dkhney ka mauka mila to i will see :),0.0,agar pakistani movies dkhney ka mauka mila to i will see :)
jab se commercial movies ka trend chala hai indian movies ka level fall hua hai.,-1.0,jb se commercial movies ka trend chalta hy indian movies ka level fall hova hy.
mer matlab tha k dialogues achay hain ya wo ho ghisaay pitay dialogues hain loke,0.0,mer matlab tha k dialogues achay hy yeh wo ho ghisaay pitay dialogues hy look
mjhe to thek lagay!,1.0,mujhe to thek lagay!
herat ki baat ye hai kay sheheryar munawwar ne kabhi bhi apnay kisi interview mein iss baat kaa ziker nahi kiya kay wo sultana siddiqui kaa bhateeja hai. ye baat mujhay bhi aaj hee pata chali.,-1.0,herat ki baat yeh hy kay sheheryar munawwar ny kabhi bhi apnay kisi interview main iss baat ka zikr nahi kya kay wo sultana siddiqui ka bhateeja hy. yeh baat mujhe bhi aaj hee pata chalta.
hasan ahmad (sunita marshall's husband) ne bhi iss baat ko hamesha chhupanay ki koshih ki hai kay wo senior actor latif kapadia ka grandson hai.,0.0,hasan ahmad (sunita marshall's husband) ny bhi iss baat ko hamesha chhupanay ki koshih ki hy kay wo senior actor latif kapadia ka grandson hy.
pata nahin inn actors ko kiss qism ki insecurities hoti hain jo wo iss tarah kay facts ko chhupatay hain!,-1.0,pata nahin inn actors ko kiss qism ki insecurities hoti hy jo wo iss tarah kay facts ko chhupatay hy!
asmanon py likha drama dekha hai app ny iska?? bohat ala hy,1.0,asmanon py likha drama dekha hy app ny iska?? bohat alaw hy
"g , mein ne dehka. bohut acha tha. shereyar munwar ne bhi bohut acha acting ki, so did sajal ali.",1.0,"g , main ny dehka. bohut acha tha. shereyar munwar ny bhi bohut acha acting ki, so did sajal ali."
buhat shukria itnay achay or detailed review ka.,1.0,buhat shukriya itnay achay aur detailed review ka.
maine kal ye movie daikhi or kal se abhi kuch dair pehlay tak kai baar reviewit.pk ka chakar laga chuki hoon k shayad kisi ne is film ka review likha ho :)),0.0,maine kal yeh movie daikhi aur kal se abi kuch dair pehlay tak kai baar reviewit.pk ka chakar laga chuki hun k shayad kisi ny is film ka review likha ho :))
shukar hai kisi ne to likha. aur likha bhi wohi kuch jo maine mehsoos kiya.,1.0,shukar hy kisi ny to likha. aur likha bhi wohi kuch jo maine mehsoos kya.
"mujay bhi ye film buhat hi achi lagi. acting se lay ker direction tak. sab kuch kamal hai. aur sab se barh ker jo khushi hai k ye hamari apni film hai. jaisay jab do loog apas main miltay hain to hello, hi ki bajaye salaam kertay hain, sura e kaafiroon ki tilawat. or sab se bari baat k koi item number nahi.",1.0,"mujay bhi yeh film buhat hy achi lagi. acting se lay kr direction tak. sab kuch kamal hy. aur sab se barh kr jo khushi hy k yeh hamari apni film hy. jaisay jb do loog apas main miltay hy to hello, hy ki bajaye salam kertay hy, sura e kaafiroon ki tilawat. aur sab se bari baat k koi item number nahi."
aap apni ammi abba k saath bhi ye film daikh saktay hain.,0.0,aap apni ammi abba k saath bhi yeh film daikh saktay hy.
mairi film daikhnay ki waja mahira thin lakin cinema house se bahir nikaltay waqt tak main adeel or sheryaar ki acting se impress ho chuki thi:) adeel to achi acting hi kerta hai lakin sheryaar nay waqayi hiraan ker diya.,1.0,mairi film daikhnay ki waja mahira thin lakin cinema house se bahir nikaltay waqt tak main adeel aur sheryaar ki acting se impress ho chuki thi:) adeel to achi acting hy kerta hy lakin sheryaar ny waqayi hiraan kr diya.
film khob business karay ta kay mazeed achi or pakistani culture ko represent kernay wali filmain ban sakain.,1.0,film khoob business karay ta kay mazeed achi aur pakistani culture ko represent kernay wali filmain ban sakain.
mjhe b yehe umeed hy k film buhut acha business kary ta k pakistani main isi tarha ki movies banyn. na k cheap indianised copies. agar hm ny item songs hee dykhny hyn to ham wo indian movies main dekh sakty hyn jin ka dance hm sy buhut behtar hta hy.,1.0,mujhe bhi yehe umeed hy k film buhut acha business kary ta k pakistani main isi tarha ki movies banyn. ny k cheap indianised copies. agar hum ny item songs hee dykhny hy to hum wo indian movies main dekh sakty hy jin ka dance hum say buhut behtar hota hy.
mjhe b sheheryaar ki acting ny kafi impress kia. adeel aur mahira to waisy hee buhut achy actors hyn. aur mjhe sonya jahan ki acting aur character b kafi pasand aya.,1.0,mujhe bhi sheheryaar ki acting ny kafi impress kia. adeel aur mahira to waisay hee buhut achy actors hy. aur mujhe sonya jahan ki acting aur character bhi kafi pasand aya.
yeah mein ne bhi read kiya tha ye cmnt...even k abhi aik post i hai yahan pr jis mein amitabh bachan ne bhi pakistani dramas ko saraha hai...,1.0,yeah main ny bhi read kya tha yeh cmnt...even k abi aik post i hy yahan pr jis main amitabh bachan ny bhi pakistani dramas ko saraha hy...
hahah bilkulllll aise hi halaat yahan pe bhi the. :),0.0,hahah bilkulllll aese hy halaat yahan pe bhi thi. :)
"well zahra, lagta hai aap ruhi k charchtr k bare main kafi naalan hai, but jahan tak mjhe samjh aya hai woh ye hai k ruhi khud janti hai k aagha jan kitnay achay hain, jese farah ka dil aagha jaan k liye gawahi deta tha, ruhi ka bhi , woh dil ki buri nahi hai, usey sirf insecuirty thi k agar behroz agha jan k pas chala gya to mjhe chorr na de, mjhse door na hojaey, wo janti hai k agha jaan theek the, theek hain, laikn ab uska lehjaa hi nadamat se bhra para hai, woh nahi bayan karskti ilfaz main apni nadamat,sharmindgi, but her accent and aajzi showed it all .....",0.0,"well zahra, lagta hy aap ruhi k charchtr k bare main kafi naalan hy, but jahan tak mujhe samjh aya hy woh yeh hy k ruhi khud janti hy k aagha jaan kitnay achay hy, jese farah ka dil aagha jaan k liye gawahi deta tha, ruhi ka bhi , woh dil ki buri nahi hy, usey sirf insecuirty thi k agar behroz agha jaan k pas chalta gya to mujhe chorr ny dain, mjhse door ny hojaey, wo janti hy k agha jaan theek thi, theek hy, laikn ab uska lehjaa hy nadamat se bhra para hy, woh nahi bayan karskti ilfaz main apni nadamat,sharmindgi, but her accent and aajzi showed it all ....."
"must say, hats off to all charterers ,wali,farah,ruhi, tajjamul, zohra, agha jan ki fikrmandi and ofcourse bichara moeez, saaari nafrtain apnay sarr li, waaaoo.... a big applause to awl ....",1.0,"must say, hats off to all charterers ,wali,farah,ruhi, tajjamul, zohra, agha jaan ki fikrmandi and ofcourse bechara moeez, saaari nafrtain apnay sarr lye, waaaoo.... a big applause to awl ...."
"shaid hi kui esa drama hai jiss main sare kirdaad mukammal torr par apnay kirdaad main hain, as a literature student main dramas ko boht keenly dekhti hu, or kirdaar main naa ho to mza nahi ata, this draama is a ""master piece"" :)",0.0,"shaeed hy kui esa drama hy jiss main saraha kirdaad mukammal torr par apnay kirdaad main hy, as a literature student main dramas ko boht keenly dekhti hu, aur kirdaar main naa ho to mza nahi ata, this draama is a ""master piece"" :)"
apni thoughts share karne ka bohat shukriya heer. :) shayad jo app ruhina ke baray mai keh rahi ho wo theek bhi ho aur shayad nahi bhi kyunki kabhi aisa dikhaya to nahi gaya ke ruhina ne akele mai beth ke kabhi agha jaan ke ehsanon ke baray mai socha ho.,0.0,apni thoughts share karne ka bohat shukriya heer. :) shayad jo app ruhina ke baray mai keh rahi ho wo theek bhi ho aur shayad nahi bhi kyunki kabhi aisa dikhaya to nahi gya ke ruhina ny akele mai beth ke kabhi agha jaan ke ehsanon ke baray mai socha ho.
"aisa kabhi nahi bataya gaya ke us ne kabhi ye realize kiya gaya ho ke aggar behroz ke baad agha jaan usay support na karte to wo kahan jati, in fact usay jab bhi ye jataya gaya to us ne apna haq bata kar us baat ko ignore kar diya aur apna pair hamesha upper hi rakha. i really hope aisa hi ho jaisa appne kaha lekin abb koi farq nahi parhta kyunki abb to zahiri baat hai, jab shohar aur bhai ka sahara nahi raha to usay agha jaan ka khayal ayega hi. :)",-1.0,"aisa kabhi nahi bataya gya ke us ny kabhi yeh realize kya gya ho ke aggar behroz ke baad agha jaan usay support ny karte to wo kahan jati, in fact usay jb bhi yeh jataya gya to us ny apna haq bata kr us baat ko ignore kr diya aur apna pair hamesha upper hy rakha. i really hope aisa hy ho jaisa appne kaha lekin abb koi farq nahi parhta kyunki abb to zahiri baat hy, jb shohar aur bhai ka sahara nahi rha to usay agha jaan ka khayal ayega hy. :)"
drama specialy wali and fara or fara ki ma ka roll bekar haii uski jaga kisi or ko hona chiye tha,-1.0,drama specialy wali and fara aur fara ki main ka roll bekar hy uski jaga kisi aur ko hona chiye tha
i think uska role enough hai lekin sanam saeed ne justice nahi kiya aur uski normal si acting ki wajah se kuch baat nahi bani ruhina ke character ki.,-1.0,i think uska role enough hy lekin sanam saeed ny justice nahi kya aur uski normal se acting ki wajah se kuch baat nahi bani ruhina ke character ki.
sanam jung ne abhi sirf three dramas kiyay hain..jis mein usski acting takreerban aik jaisi thi..ussne abhi tak koi challenging role nhi kiya..jaise sanam baloch kae challenging roles kar chukin hain..:),-1.0,sanam jhang ny abi sirf three dramas kiyay hy..jis main usski acting takreerban aik jaisi thi..ussne abi tak koi challenging role nhi kya..jaise sanam baloch kae challenging roles kr chukin hy..:)
yar yeh tuesday itnay zidad days k bad kiun ata hai...??,0.0,yar yeh tuesday itnay zidad days k bad kiun ata hy...??
i am wondering agr wali ko kuch hua na writer to mene dharna de dena hai.. yad rkhna p k khilaf hum sb ne ehtjaj krna hai...,-1.0,i am wondering agr wali ko kuch hova ny writer to mene dharna dain dena hy.. yad rkhna p k khilaaf hum sab ny ehtjaj karna hy...
wali or farah ki chemistry xada achi hai ,1.0,wali aur farah ki chemistry xada achi hy 
next epside mein rugi haveli mein baithi thi kiun k jis kamray mein wo thi same waisa hi farah ka room the..,0.0,next epside main rugi haveli main baithi thi kiun k jis kamra main wo thi same waisa hy farah ka room thi..
"hehe bilkul, i am sure writer ko andaza hoga ke logon ko wali kitna pasand hai isi liye wo usay kuch nahi karaingee. actually ashar khirad ki chemistry mere hisab se overrated thi, yahan to mamla hi kuch aur hai,",-1.0,"hehe bilkul, i am sure writer ko andaza hoga ke logon ko wali kitna pasand hy isi liye wo usay kuch nahi karaingee. actually ashar khirad ki chemistry mere hisaab se overrated thi, yahan to mamla hy kuch aur hy,"
"zabrdust kism ki acting ki moeez na ,kisi bhi lamhay ye nahi laga k acting ha aur farah na jo jaldi ki us k sath janay ma is se ye bhi laga k waqi ma farah dil se sochti ha,amazing episode ...",1.0,"zabardast kism ki acting ki moeez ny ,kisi bhi lamhay yeh nahi laga k acting hy aur farah ny jo jaldi ki us k sath janay main is se yeh bhi laga k waqi main farah dil se sochti hy,amazing episode ..."
