Reviews,Sentiment
"Awaz tv muhnjo pasand jo Chanel ahe. Khas kre mukhe Ayaz Mir sahib & Shokat Zardai sahib ja programm dhadha pasand ahin. Unhan jo guftgu jo andaz, such & dleri mookh dadhi pasand ahin. Alla Pak AWaaz chanel khe, un g saji teem khe pahnji hifazat me rakhe unhan Sindh j issues te dadho kum kayo ahe. (Mushtaque Ahmed Memon) Naushahro Feroze.",1
wahh subhanALLAH aj ka apka programm bhot acha hai ALLAH khush rakhe ap k aj k naat khuwan ache the or jin hone mola ki shan bayan ki subhanALLAH,1
Aj ka apka program bhot acha hai or Syed Ghulam Ali gilani sahab ne mehfil main 4 chand laga diye Mola salamat rakhe ameen,1
MashahALLAH apki ramzan transmission bhot he behtreen hai or aj 1 naat khuwan ne Mola ali ki shan main jo parha subhanALLAH wo he lutf aya sun k or unho ne Mola ki shan bhot ache andaz main bayan ki MashahALLAH,1
Chapal Garden Abul Hasan Isphani Rd ki pichlay 3 roze se KE ne bina kisi fault k band ki hui hay. Aap hamari madad karain.,-1
sindhee bhaio aap kisy aamandar shakhis ko vote kiyo nahi daty kia zardari k elawa ure koi nazar nahi aata sindh abad pakistan aabad apny uper rehm kary sindh ko Allah nay bary namtoo say nawaza hai,0
A.o.a sir I am wishal sahil from sialkot(Chawinda) I am press repotar sir men apny ilaky men sohni dharti t.v chenal dekhna chlana chata hun plz help me,0
A.S.A sir mara name shafqat Abbas hai me ap k channel sohni dharti news par kam karna chahtta ho .,0
pakistani nagmy mujy pasnd hain i love pakistan.,1
men bohat parayshan hoon kush madad karan kunkay meri shadi hoi he aur do dafa marey bachay god men mar chukay hen kush kariay ga kay kia hua he shkria,-1
slam sir mn imtiaz ahmad khan pressreporter weekly sohnidharti multan pakistan sir mje channel k lia moka dn insh Allah ap kam se motmen honga (imtiaz ahmad khan from kabirwala),1
Salam aray bhai is channel ko mini Pakistan jaisay ..karachi shahar main bhi to Lao... Tab heto iski rating barhaygi.... v hope this channel will move touches the sky soon,1
sir .me nisab ali ho akora khattak nowshera se me press reporter ho daily city information date ka sir me news reporter banna chahta ho sohni darte news ka mera,0
mara name shakir hi me kesi bhi news channel me kam repoting ka karna chahtta ho plz mujhi si contact karii Me hala New me Rahta ho Ek Mouka Dou Plz mahnat Or Jan Se kam karroga inshallah shikayat ka mouka nahi doga plz plz plz plz sir,1
aslam a alikom sir ma abo dhbi sa ktn nwez ma khaber send kar saghty ho ua nahe or sen ka tareki kasa hi,0
Piz play zindagi aa raha hu mein and chal wahan jate hain daliy and pizzzzzzz break ke kam karee.,0
jo 7 bjy k qareeb fsee ud deen shb ki natt play hoti hy us ka name bta do,0
Hello 8xM Meri taraf Aap sab ko piyar bhara Salam Plz Plz Plz Plz Play the song Judaa Ishqedarriyaan (2015) Thanks..............!,1
mujh news suni hoti hai m yahn web on karta hu.lagta nh hai k m pakistan s dur hu pakistan zindabad,0
Yha Hyderabad me no signal hain sirf ya style 360 channel kahi b ni chl ra plz guide me,-1
ma sadar mushraf ki help karna chatha hu banzer bhuto case ma,1
lzzz sir jo August 2013key last week k show to upload kar de plz morning show hoga jis mai model Shanzay guest te,0
Masha Allah vibe tv bht achha chal raha he hum sub dekhte hen ur pasand karte hen,1
sector 5A/2 North karachi ma pani ki kilat rahti hai low pressure ki waja sa house No.L-260 saz L-350 tak 03 sall ho gya hai lakin koi nahi sunta hai logo ko tanker khared kar guzara karna parta hai.jab ka bills bhi regularly bhrta hai pher bhi pani nahi milta hai jab tak ain new connection nahi lagaya jai ga pani ka masala nahi hal ho ga.,-1
sir ye happy morning pakistan ka program dailymotion pr upload kren na,0
fahad bhai ap ka show bht acha he,1
ab iss show ko bnd hona chye ...boring bakwas,-1
fahad bhai muje ap ka show bohat acha lagta hai allah pak ap ko always happy rakhe aaamiiiiiiiiiiin,1
fahad bhai m apko bht like krti hn apki acting nd apki personality mjy bht inspire krti ha so i like ur personality very much ALLAH PAK ap ko bht kamiyabi dy life m amen,1
mujy jeeto pakistan acha lagta hai bcoz iss show k host Fahad bhai hain i like him very much,1
Fahad bhai mery traf sy salm allah apka isi trah show chlata rahy or hamy bhi jeeto pakistan man shirkat ka moka den,1
"please drama serial rishtey aur behnain esi bhi hoti hain khtam kr dain,,,jo ary zindagi per aatay hain.",0
Our pyaar ho gaya kis time pa lgta ha,0
I think express entertainment ko baa bahu baby k sath koi prb hai..kui k or ksi drame ka tyme server fail mahi hota per jab baa bahu or baby start hota hai kuch nah kuch masla ho ho jata hai.. chalana hai to theks chalao werna band kerdo ese torture nah karo.. huh,-1
Hello Saood Bhai or jaweria bagi Apki Live Tranmission Buhat achi jarhe hai malamal express mein jaweria bagi hai rambow bhai ki sath un ki sath un ki begum hone chahye sahiba bagi thank you for all keep it up this live transmission,1
agaar pakistan hargiayto to may phora india ko aag lagadhonga,-1
ptv sports kho bhe chala ye yar..... yeh tu kohe sport ka chennil nahe hai........,-1
assalam o aliykum haq or sach bole or unka sath de.,1
sir .koi art program suru kary jasy art atak ya pogo tv thekha rahy hain . main ak artist hu aur mery pas kafi art tacneces hain .hosakta hai man aap k kesi kam aa saku,0
"Ek jumle mein do martba, ""Inshah Allah"" our ""Allah ke fazlo qaram se"" bollne waalo tume Allah ka khof nahi. Apna halaf nama tabdeel kro aour Quran Sharif par haath rakh kar qasam le ke Pakistan ke mafad ke liye kam kroge. Aaeen ke mutabik kaam krnese pahele jo loot bazari ka amal qvaanin mein gooseda gaya hai use khatam kro.Awaam ke khof se itne tum dare huve ho ke mamuli ehtejaj per bhi lathinyan aur golyan chalate ho taake pablic khof zada rahe aur sadkon per na nikle.",-1
Rahim yar khan bht acha hai or pur aman hai,1
saein meda rahim yar khan ech sadi mithi boli da hik pyara channel o v ni chlda sadi maa boli ty trs kro mehrbani kr rahim yar khan de area ech transmision dyo.asa tsady dhier thurait rahso.,0
geo news prapoganda kar raha he paisa le k indian show bizz ki publicity karta he kabi pakistan k bary me b socha he geo walo apna emaan beachny walo lanat he tum pe,-1
kujh bhi ho jay saraiki ko koy nahin poche ga is sa ya acha hai ke kisi saraiki ko vote dain or ya chnnel walay kujh bhi nahin karen ge hamen bi punjabiyn me mix kia hoa hai ke ya bi punjabi hain ............ pakistan me kitni partyin hain sb saraiki kisi na kisi party me hai ya apni party q nahi bana te kia in me powr nahi hai,-1
payam tv on karo plz kohat ka don request kar raha ha,0
Mulk Pakistan ko Bachana hai to Allah walon Ko lana hai 100% Pakistani Muslims ko Namaz qaim karna hi (Allah ka Khoof & Akherat ke fikir ) lani hai,1
shakeela g mein ap ka bohat bara fain hun ap ka show muje bohat acha lagta hai mein ne kaheen bar call karne ki kaoshesh ki lakan naheen mili muje nadeem abbas ka ana suna dain,1
jab tk bare deshat gard zinda hain desht gardi khatam nahi ho gi nawaz bare magar mach p kabhi bhi haath nahi dale ga misalein aap k samne hain eshrat ul ebad abhi bhi apni seet p betha 1 governer ko nahi hatta sake haaaa,-1
Humain ap ka programme bhaut pasand ha hum brey shouque se sunte aur dekhte hn human afshan zaibi ka gana lokan doon doon yar banae,1
shakila g men ap ka program bhot psand karta hon lakan ap ka no nhi lagta plz no re opan kary,0
"yr vo ak gana h "" yr bakht lrawran h "" ya ni mil raha pls mjhya ko btay k ya kaha sa mly ga mja waseb ka ak programme acha lgta he us ma ya chlta he",0
"waseb channal asaaday dil de pasand,saraiky mitthi zaban hay.Arif Malgani te waseb teem nu bahut bahut salaam. wasday raho. MALIK ABDUL WAHID FROM KARACHI.",1
Aslmoalekoom. Naat parhne ke leye kisi bhi islami program me,0
shirkat karna chahta hoon inshaallah aap ko mayus nahi karo ga,1
kya hall ha bhai ap ka hum na ap ko phlay bhe sms kiya tha iam Arslan khokhar,0
mujay bohat afsos hua yeh dekh kar ka tum indian film yadon ke barat hum ko deka rehe ho and us kay uooper monogram men Pakistani flag lehra hay men is ko kia smjoon ke tum kon tumhari soch kia and tum hum se kia umeed rektay ho........aj tum ko men galian nahee de sakta magar tum ko sharm ani chahy api gairaat ko jagao.............,0
"true leader wo hi hey jo sach boly,jo tax chor na ho,rishwat khor na ho,jo awam ka khadam ho, apni sari family ko tikt na dey,jis ka sara samia pakistn mein ho, mushkal waqat mein mulak chor kar na ja hey, corept na ho,marshal law ki paydawar na ho, jo ley dey ki siasat karta hey wo leader ni,is imran khan hi wahid shakhas hey jis mein yeh khobian hein, pti ko kamyab karein,yeh sab sey bater hey, yeh mulak corept nizam theek kar sakta hey,baqi to sab corept nizam ki paydawar hein",1
um kyo jealous ho rehe ho tum bhi nach lo ja pir apne se pehle wali host jo bhaag gei us se poch lo kya kya krthi thi woh.,-1
fazool admi dosroon ko glt bol kar apne ap ko acha nei kehte...is se pata chalta hai ap kaise ho. khod kya kya nei kehte rehe aur insult karthe rehe Public ki...? youtube pe dekhe is ke cmt.,-1
alam ? OMG .....khod agar quran aur ayat ka tarjuma parthe ho to in khatoon ko sab se pehle btao ke apne sarr par dupartha ja scarf le.....,0
Venna M ki shaadi ko bhoole nei loog. aur un ke mms etc etc,1
aj man hi lia k tu fake hai shame on u,-1
han. woh nacch nacch k subha Awam ko jagane ka trend bhi GEO (KANJAR ne hi set ki tha..... or ab dusro ko tankeed kar rahe ho.. jab tumse pehle show ko laat pari to dramay bazi kar rahe ho ab... dusro se jal rahe ho tum,-1
AAMIR LIAQUAT HARAMI..,-1
"SubhanALLAH, janat'ti log...iss k nxt day hi inn k gher inka beta paida hoa tha....dua hai k jb humara bhi akhri waqt aye to ALLAH aur RasoolALLAH ( sallallahu alihe wasallam ) ka zikr labon pr ho....Aameen!!",1
Beshak!! ye jo Naat Khawan thy na inki family mein sbki deaths aisy hi hoi thein....,0
"Baap bara na bhaeya, sab say bara rupaye'ya",0
yup mojza ho hi gya,1
shukr hy rana ny b koi stand lia finally,1
Is lalchy aur besharam badleehaz Adeel aur Maria ke sath to acha huwa ..........An nxt epi aur ZULM ALLAH kare kwaab hoo ameen,0
Mard Hamaesha aurat kae maazi ko daekhta hae jabkay Aurat Mard kae mustaqbil par nazar rakhtee hae. Jis tarha mad'deyat nae hamaray gird daera khencha hae aesay mae mohabbat talash karna bay'maine hae. Har Jazba melawat'zada aur har souch mae mafaad ki aa'maezesh hae!,-1
31:00 time line secn so nice es ko khety hain Yaar Anmoolay dosti k liye lover ko rola diya wah hmmm,1
Rana aye gi wapis adeel hi k pas,0
Tm log apna maghaz q kharab kar Rahy ho qpny choty sy dimagh pe zada zor na dala,0
"Is time sirf 3 log aqlmnd nzr a re h Hareem ki frnd, mother and susar baqi sb to jese aqal se farig h. or Mr.Danyal wt a logic frnd ki glt fehmi dur krne ki bjae itne khubsurt rishte ko khtm krne chla...... lolz",-1
writer ne heran krne ka koi point n chora 1 baap jo apni beti ko apne ghr ane ki ijazat b shohr ko khush rkhne ki shrt pr de ra th whi baap beti ko smjhane damad se beth k bat krne or bcho ko smjhane ki bjae khud bcha bna hua h strange koi 1 point to dusre se match kr dete.,1
drame ka sara charm khtm kr k rkh dya..,-1
"I agree , drama kam dialogue bazi dikhai ja rhi bass hareem k baap ki aqal tu jesay ghass charne gaye hy. Stop this drama now.",-1
Think Yeh Daniyal Ka Plan Hai RomA Se Breakup Ka TaaKe Is AyaN Ko ThOriii AkaL AaJaYe ... Ya RomA GuSse MaiN AkaKe Apne Papa Ko SuB KuCh BaTa Dyy,0
Uff. Bta nahin is dramay ka end KB ho ga!,-1
Ye drama bhi ab boring ho chuka hai.,-1
"Sad episode, aaj ki epi dekh kr Maanu aur Salahuddin k liye boht afsoos hoa....",-1
"poor Mannu ki abhi se azmaishein shuru ho gaein, na pehly usy uski khushi mili na abb wo khush hai.",-1
"ubah 5 bajay ki uthi hony k baad abhi tk nashta nhi kiya?? pehli hansti khailti Mannu to khwab o khiyal ho gae abb to....Mikael bhi ajeeb hi hai, kaam ka na kaaj ka...parties na ho gaien boht important meetings ho gaien jahan jana boht zarori hai... aur ye kiya word tha ""shakal dikhaie""?? lol",-1
"Salahuddin ko bhi inhi logon ka gher milna tha rehny k liye, jahan aik se berh kr aik sariyal mojood yahan tk k wo kaam chor jameel bhi?? bary gheron mein rehny waly choty dil k log, jo aik shaks ko apny gher mein mehman nhi rkh sakty aur Kanjoos hadd se ziada!! jesy Salahuddin k any se kangal ho jaye gain ye log, pakr k karvi Kuki madam ne itni baatien suna dien",-1
"Hamesha ki tarah aap ka comment prh ke maza aya:) Haha yes shakal dikhaye was funny! Mikael ka indifference tu intiha ka hi tha, a little too much!",1
"Salahuddin aur Mannu dono buhat fake logo ke darmiyan phuss gaye hei, dekhe ab kese cope krte hei. Arjumand Rahim ki acting bhi bari pasand hai mujhe, is character ke liye perfect hei.",0
"Mujhy bhi Arjumand ki acting pasnd i plus Jamil ka character jinhon ne play kiya hai gussah any k bawajood unki acting bhi mazy ki thi....aik baat mujhy samjh nhi ati Mikael jesy log shadi se pehly bilkul theek hoty hain, dimag bhi sahi kaam kr rha hota hai lekin shadi k baad doray q parny shuru ho jaty hain inko :D",0
I hope k Salahuddin inn fake logon k gher se jald hi chala chaye warna aisy logon k sath guzara mushkil ho jata hai...,-1
Haha haan ji aise log apni aukat shadi ke baad dikhate hei;) Mujhe lagta hai Salahuddin in ke saath rahe ga kyun ke sub actors prominent hei thora sa ziada screen time hi ho ga in ka.,0
Sahi :) aur Jeena ki entry bhi sath hi hogi...,1
Haan ji aise hi lagta hai.,0
"AC na chalana, office khudse jao, salary kam dunga, khana khao ge? Are tum to train me kha ae ho ge! Uff....",-1
Pakistani to bari mehman nawaz qom hai mere khyal main. Mehmanon K samne hm Pakistanis to bohat khuloos se paish ate he un se.,1
Don't know from which planet do kooki and ifti belong.,-1
Magar yahan to nokar ka bhi aram pyara hai. Hehehehe,1
agar woh acha naa hota naa tou mannu keh kahnay par sadi sai inkar naa karta...,-1
mugh ko tou biya kii bhi acting buhat achi lagi...,1
"Mikael na sirf selfish aur careless husband hy blk aik nakara insan bhi hy,, jisko sair spatoun ka elava aur koi kam nhi,,",-1
"Mannu ki shadi usk parents ny ghalat jaga par kar di hy,,Mikael is so selfish person,,I was shocked when Mikael said to Mannu""mein apna room tmhare sath share nhi kr sekta""..agr itna hi akely rehny ka shoq tha tou shadi krne ki kiya tukk banti hy,,hdd hoti hy behissi ki..",-1
"bechari ko room sy bhi bahir nikal diya,,dil kr rha tha iska mou toor don..:??Mannu agr khod ko change bhi kar ly ghi,,tab bhi ye Mikael khod ko change krne wala nhi..aise Mard kaha bedelty hain,,bechari mannu ki hi lyf khrab ho gai,,:( iss se Kai ziada behter tou Salahuddin tha jo educated tha,,future bhi uska bright ho hi Jana tha,,beshak wo gareeb tha,,but km az km wo Mannu ki qader tou krta tha na,,n ye Mikael isko tou bus apna hi khiyal hy...:????",-1
"salahuddin bhi ghlat jaga par reh rha hy,,Salahuddin ka dost kitna Kanjoos admi hy,,n uski wife uss se bhi zyada chooty dil ki aurat..:O guest k sath aisa koi salook krta hy jaise indunu ny Salahuddin k sath kr rehy hain,,bechare ko room dia wo bhi itna ganda n bed ki bejae bechare ko mattress dia Sony k lye,,Salahuddin gareeb hy issi lye usk sath aisa salook kr rehy hain dunu agr ye Rich hota n ink ghar guest k tor pr rehta tou ye dunu isko ser ankhoun pr bithate isk aagy pichy goomty..bht hi cheap behavior tha indunu ka,,?? Aur Jamil uss bhi zyada stupid mulazim..:??",-1
"Jaise malik waisa hi mulazim..??Salahuddin tou bara hi seedha sadda insan hy,,aise seedhe logon ko log apny pairoun taly round dete hain..?? Salahuddin ki jitni insult ki hy cookie ny isko yhan sy foran chaly Jana chahiye..",-1
Thanks Fatima for written an excellent review..:??,1
Sorry meinay aap ke comment ka pehle bhi reply kiya lekin somehow post nahi huva. Bus kuch log duniya ko dikhane ke liye beto ki shadi krte hei even though un ko pata hota hai ke vo apni new life mei settle nahi ho sake gay.,-1
Sahi kaha aap ne Salahuddin aur us ki situation ke bare mei!,1
Koi bat nhi Fatima..:) sometimes aisa ho jata hy:),-1
But ye tou ghalat hy agr Mikael ki mother in-law ko apny bety ki shadi krwany ka itna hi shoq tha..tou seedhi sadi n simple si mashriki larki hi unhy pasand kiun ayi??,0
apny jesi modern larki sy apny bety ki shadi krwati..pata nhi unhy Mannu q pasand agai??,-1
Ana Zai like Mikael said he isn't very educated shayed us ko modern lrki na milti. Mannu ke ghur walu ne bhi pehle is basis pe rishta reject kr diya tha baad mei tu desperation mei hi shadi hui.,-1
Pata nahi meinay aisa kya keh diya ke aap ko lagta hai ke mei glamour hi dekhti hu! Aik review prh ke yeh andaza lagana ajeeb si baat hai lekin kya karei jis ke mu mei jo ata hai yahan pe likh deta hai! Acha khasa review tu aap ne bhi kr diya drama ka meinay bhi characters hi discuss kiye hei meinay konsa glamorous element discuss kiya hai? Aur agr koi reviewer glamour bhi discuss kare tu koi aisi ghalt baat nahi kyuke review mei sub kuch hi likhna hota hai ab hr review mei yehi likhei k ghisi piti story hai aur kuch nahi tu phir hr week review krna kuch mushkil ho jaye ga aur reviews bhi drama ki tarah ghise pite ho jayen gay!,-1
"chamak dhamak se impress hone wali hoti tu TV ki duniya tu chamkele dramas se bhari hai phir tu hr drama ki tareefei ho rahi hoti. Meinay actors ki tareef ki, direction ki tareef ki lekin meinay yeh bhi",1
"kaha ke Mikael ka character ghissa pitta hai, is mei kuch naya nahi.",-1
Fazool log tu woh hotey hei jo aik drama ke bare mei kisi ke views ki,-1
basis pe un ki puri personality ko judge kr lete hei. Bulke aise log sirf fazool hi nahi aqal se bhi paidal hotey hei jo bechare aik drama ki khatir dusru ko judge krte hei.,-1
"Hr review different hota hai. Yeh baat meinay pehle reviews mei hi kr di thi ke story purani hai, is mei tu koi aisi rocket science nahi. Yeh tu bari hi obvious baat hai. Aap ne yeh cheez notice kr ke koi teer nahi mara. Mujhe nahi pata tha ke ab hr review mei yeh baat krni pare gi.",-1
comment krne se pehle apna lehja sahi rukhna nahi tu yeh aap ka last comment hi ho ga. Mujhe fazool kism ki behs mei prhne ka koi shok na especially un logo ke saath jin mei tameez nahi lekin dusru ko sabq dena ka buhat shok hai.,-1
"I totally agree what ever you said, mera view is 100% your view. Na kahani ka sar naa pair, dosray dramon main larka larki ko kaheen pasand karta hai aur status janay bina ya mizaj janay bina rishta bhej daita hai aur phir shadi par pachtata hai but yahan they came from khi to hyderabad just to see manu aur maa betay ko pasand aaee .............aur from next day entire family has rejected her, kis baat ka badla liyay mikael nay manu say koee explain karay ga??................hum tv kay wahiyat dramon main aik aur izaafa and nothing else.",-1
